id,claim_id,book_name,chunk_id,label,confidence,verifier_model,run_id
118,118_c01,The Count of Monte Cristo,montecristo_ch001_w0335,SUPPORT,0.8288888888888889,heuristic_v1,run_20260111_012408
118,118_c01,The Count of Monte Cristo,montecristo_ch001_w0590,SUPPORT,0.7462085945337241,heuristic_v1,run_20260111_012408
118,118_c02,The Count of Monte Cristo,montecristo_ch001_w0214,SUPPORT,0.85125,heuristic_v1,run_20260111_012408
118,118_c02,The Count of Monte Cristo,montecristo_ch001_w0699,SUPPORT,0.7973773617205754,heuristic_v1,run_20260111_012408
126,126_c01,The Count of Monte Cristo,montecristo_ch001_w0208,SUPPORT,0.85125,heuristic_v1,run_20260111_012408
126,126_c01,The Count of Monte Cristo,montecristo_ch001_w0579,SUPPORT,0.8204413387598883,heuristic_v1,run_20260111_012408
126,126_c02,The Count of Monte Cristo,montecristo_ch001_w0145,SUPPORT,0.8288888888888889,heuristic_v1,run_20260111_012408
126,126_c02,The Count of Monte Cristo,montecristo_ch001_w0903,SUPPORT,0.7299678968282562,heuristic_v1,run_20260111_012408
4,4_c01,In search of the castaways,castaways_ch001_w0069,SUPPORT,0.8454643752851053,heuristic_v1,run_20260111_012408
4,4_c01,In search of the castaways,castaways_ch001_w0224,SUPPORT,0.8295536193499724,heuristic_v1,run_20260111_012408
125,125_c01,The Count of Monte Cristo,montecristo_ch001_w0308,SUPPORT,0.8444444444444444,heuristic_v1,run_20260111_012408
125,125_c01,The Count of Monte Cristo,montecristo_ch001_w0781,SUPPORT,0.7061558692886262,heuristic_v1,run_20260111_012408
125,125_c02,The Count of Monte Cristo,montecristo_ch001_w0227,SUPPORT,0.8570730358226426,heuristic_v1,run_20260111_012408
125,125_c02,The Count of Monte Cristo,montecristo_ch001_w0566,SUPPORT,0.7771643970751736,heuristic_v1,run_20260111_012408
125,125_c03,The Count of Monte Cristo,montecristo_ch001_w0259,SUPPORT,0.8736111111111111,heuristic_v1,run_20260111_012408
125,125_c03,The Count of Monte Cristo,montecristo_ch001_w0893,SUPPORT,0.7869505188119713,heuristic_v1,run_20260111_012408
40,40_c01,In search of the castaways,castaways_ch001_w0137,SUPPORT,0.6722900303202416,heuristic_v1,run_20260111_012408
40,40_c01,In search of the castaways,castaways_ch001_w0297,NEUTRAL,0.4542933443517099,heuristic_v1,run_20260111_012408
96,96_c01,The Count of Monte Cristo,montecristo_ch001_w0013,SUPPORT,0.7264972548454562,heuristic_v1,run_20260111_012408
96,96_c01,The Count of Monte Cristo,montecristo_ch001_w0841,SUPPORT,0.9183333333333333,heuristic_v1,run_20260111_012408
96,96_c02,The Count of Monte Cristo,montecristo_ch001_w0208,SUPPORT,0.785357464396002,heuristic_v1,run_20260111_012408
96,96_c02,The Count of Monte Cristo,montecristo_ch001_w1014,SUPPORT,0.8329545454545454,heuristic_v1,run_20260111_012408
45,45_c01,In search of the castaways,castaways_ch001_w0122,SUPPORT,0.7563997720361704,heuristic_v1,run_20260111_012408
45,45_c01,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.7314792599319165,heuristic_v1,run_20260111_012408
45,45_c02,In search of the castaways,castaways_ch001_w0020,SUPPORT,0.7212630939299539,heuristic_v1,run_20260111_012408
45,45_c02,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.7623537037851001,heuristic_v1,run_20260111_012408
54,54_c01,In search of the castaways,castaways_ch001_w0124,SUPPORT,0.8048076923076923,heuristic_v1,run_20260111_012408
54,54_c01,In search of the castaways,castaways_ch001_w0219,SUPPORT,0.8570654057236984,heuristic_v1,run_20260111_012408
8,8_c01,In search of the castaways,castaways_ch001_w0066,SUPPORT,0.7877283572484352,heuristic_v1,run_20260111_012408
8,8_c01,In search of the castaways,castaways_ch001_w0263,SUPPORT,0.7775733570285355,heuristic_v1,run_20260111_012408
32,32_c01,In search of the castaways,castaways_ch001_w0065,SUPPORT,0.6610880682265515,heuristic_v1,run_20260111_012408
32,32_c01,In search of the castaways,castaways_ch001_w0297,NEUTRAL,0.4540752168670466,heuristic_v1,run_20260111_012408
32,32_c02,In search of the castaways,castaways_ch001_w0060,SUPPORT,0.7340455296392578,heuristic_v1,run_20260111_012408
32,32_c02,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.7509652364725867,heuristic_v1,run_20260111_012408
14,14_c01,In search of the castaways,castaways_ch001_w0042,SUPPORT,0.749934042922866,heuristic_v1,run_20260111_012408
14,14_c01,In search of the castaways,castaways_ch001_w0259,SUPPORT,0.7949517623775257,heuristic_v1,run_20260111_012408
63,63_c01,In search of the castaways,castaways_ch001_w0097,SUPPORT,0.8307366019588281,heuristic_v1,run_20260111_012408
63,63_c01,In search of the castaways,castaways_ch001_w0198,SUPPORT,0.8653846153846154,heuristic_v1,run_20260111_012408
41,41_c01,In search of the castaways,castaways_ch001_w0047,SUPPORT,0.7118613741995202,heuristic_v1,run_20260111_012408
41,41_c01,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.7397273834364917,heuristic_v1,run_20260111_012408
41,41_c02,In search of the castaways,castaways_ch001_w0146,SUPPORT,0.7145205465996499,heuristic_v1,run_20260111_012408
41,41_c02,In search of the castaways,castaways_ch001_w0297,NEUTRAL,0.4526741679601164,heuristic_v1,run_20260111_012408
23,23_c01,In search of the castaways,castaways_ch001_w0023,SUPPORT,0.94,heuristic_v1,run_20260111_012408
23,23_c01,In search of the castaways,castaways_ch001_w0187,SUPPORT,0.8497197662767805,heuristic_v1,run_20260111_012408
23,23_c02,In search of the castaways,castaways_ch001_w0098,SUPPORT,0.85125,heuristic_v1,run_20260111_012408
23,23_c02,In search of the castaways,castaways_ch001_w0191,SUPPORT,0.8329070868502074,heuristic_v1,run_20260111_012408
23,23_c03,In search of the castaways,castaways_ch001_w0042,SUPPORT,0.8915,heuristic_v1,run_20260111_012408
23,23_c03,In search of the castaways,castaways_ch001_w0199,SUPPORT,0.770116756873732,heuristic_v1,run_20260111_012408
90,90_c01,The Count of Monte Cristo,montecristo_ch001_w0062,SUPPORT,0.7268346507277513,heuristic_v1,run_20260111_012408
90,90_c01,The Count of Monte Cristo,montecristo_ch001_w0692,SUPPORT,0.7965020287993646,heuristic_v1,run_20260111_012408
90,90_c02,The Count of Monte Cristo,montecristo_ch001_w0100,SUPPORT,0.7532149911785725,heuristic_v1,run_20260111_012408
90,90_c02,The Count of Monte Cristo,montecristo_ch001_w0828,SUPPORT,0.8541666666666666,heuristic_v1,run_20260111_012408
100,100_c01,The Count of Monte Cristo,montecristo_ch001_w0082,SUPPORT,0.9375,heuristic_v1,run_20260111_012408
100,100_c01,The Count of Monte Cristo,montecristo_ch001_w0864,SUPPORT,0.8219893434999329,heuristic_v1,run_20260111_012408
138,138_c01,The Count of Monte Cristo,montecristo_ch001_w0219,SUPPORT,0.9015624999999999,heuristic_v1,run_20260111_012408
138,138_c01,The Count of Monte Cristo,montecristo_ch001_w0708,SUPPORT,0.7806864048912832,heuristic_v1,run_20260111_012408
130,130_c01,The Count of Monte Cristo,montecristo_ch001_w0173,SUPPORT,0.8618421052631579,heuristic_v1,run_20260111_012408
130,130_c01,The Count of Monte Cristo,montecristo_ch001_w0750,SUPPORT,0.8101684106959214,heuristic_v1,run_20260111_012408
48,48_c01,In search of the castaways,castaways_ch001_w0152,SUPPORT,0.8915,heuristic_v1,run_20260111_012408
48,48_c01,In search of the castaways,castaways_ch001_w0275,SUPPORT,0.7679311931802526,heuristic_v1,run_20260111_012408
95,95_c01,The Count of Monte Cristo,montecristo_ch001_w0129,SUPPORT,0.9183333333333333,heuristic_v1,run_20260111_012408
95,95_c01,The Count of Monte Cristo,montecristo_ch001_w1026,SUPPORT,0.7708325794815473,heuristic_v1,run_20260111_012408
95,95_c02,The Count of Monte Cristo,montecristo_ch001_w0107,SUPPORT,0.8126872756833657,heuristic_v1,run_20260111_012408
95,95_c02,The Count of Monte Cristo,montecristo_ch001_w0854,SUPPORT,0.8329545454545454,heuristic_v1,run_20260111_012408
95,95_c03,The Count of Monte Cristo,montecristo_ch001_w0334,SUPPORT,0.7802671071420803,heuristic_v1,run_20260111_012408
95,95_c03,The Count of Monte Cristo,montecristo_ch001_w0780,SUPPORT,0.9222222222222222,heuristic_v1,run_20260111_012408
136,136_c01,The Count of Monte Cristo,montecristo_ch001_w0273,SUPPORT,0.8915,heuristic_v1,run_20260111_012408
136,136_c01,The Count of Monte Cristo,montecristo_ch001_w0614,SUPPORT,0.7888074443761993,heuristic_v1,run_20260111_012408
136,136_c02,The Count of Monte Cristo,montecristo_ch001_w0182,SUPPORT,0.88,heuristic_v1,run_20260111_012408
136,136_c02,The Count of Monte Cristo,montecristo_ch001_w0869,SUPPORT,0.7737748289403418,heuristic_v1,run_20260111_012408
60,60_c01,In search of the castaways,castaways_ch001_w0073,SUPPORT,0.8022154166586515,heuristic_v1,run_20260111_012408
60,60_c01,In search of the castaways,castaways_ch001_w0253,SUPPORT,0.7848907179194383,heuristic_v1,run_20260111_012408
60,60_c02,In search of the castaways,castaways_ch001_w0130,SUPPORT,0.9135437109669662,heuristic_v1,run_20260111_012408
60,60_c02,In search of the castaways,castaways_ch001_w0180,SUPPORT,0.9183333333333333,heuristic_v1,run_20260111_012408
124,124_c01,The Count of Monte Cristo,montecristo_ch001_w0456,SUPPORT,0.8250000000000001,heuristic_v1,run_20260111_012408
124,124_c01,The Count of Monte Cristo,montecristo_ch001_w0873,SUPPORT,0.7744131631135536,heuristic_v1,run_20260111_012408
111,111_c01,The Count of Monte Cristo,montecristo_ch001_w0446,SUPPORT,0.6642154427782049,heuristic_v1,run_20260111_012408
111,111_c01,The Count of Monte Cristo,montecristo_ch001_w0860,SUPPORT,0.7426581925305002,heuristic_v1,run_20260111_012408
135,135_c01,The Count of Monte Cristo,montecristo_ch001_w0219,SUPPORT,0.8288888888888889,heuristic_v1,run_20260111_012408
135,135_c01,The Count of Monte Cristo,montecristo_ch001_w0594,SUPPORT,0.764830986524215,heuristic_v1,run_20260111_012408
135,135_c02,The Count of Monte Cristo,montecristo_ch001_w0195,SUPPORT,0.85125,heuristic_v1,run_20260111_012408
135,135_c02,The Count of Monte Cristo,montecristo_ch001_w0625,SUPPORT,0.6778717479615674,heuristic_v1,run_20260111_012408
135,135_c03,The Count of Monte Cristo,montecristo_ch001_w0207,SUPPORT,0.85125,heuristic_v1,run_20260111_012408
135,135_c03,The Count of Monte Cristo,montecristo_ch001_w1001,SUPPORT,0.7054428199834876,heuristic_v1,run_20260111_012408
27,27_c01,In search of the castaways,castaways_ch001_w0078,SUPPORT,0.7376353865803936,heuristic_v1,run_20260111_012408
27,27_c01,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.8240377258172479,heuristic_v1,run_20260111_012408
27,27_c02,In search of the castaways,castaways_ch001_w0074,SUPPORT,0.7545478669771681,heuristic_v1,run_20260111_012408
27,27_c02,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.7591369440293737,heuristic_v1,run_20260111_012408
110,110_c01,The Count of Monte Cristo,montecristo_ch001_w0334,SUPPORT,0.8670453619104117,heuristic_v1,run_20260111_012408
110,110_c01,The Count of Monte Cristo,montecristo_ch001_w1019,SUPPORT,0.8679297325462432,heuristic_v1,run_20260111_012408
42,42_c01,In search of the castaways,castaways_ch001_w0058,SUPPORT,0.7767197445382029,heuristic_v1,run_20260111_012408
42,42_c01,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.86,heuristic_v1,run_20260111_012408
56,56_c01,In search of the castaways,castaways_ch001_w0131,SUPPORT,0.88,heuristic_v1,run_20260111_012408
56,56_c01,In search of the castaways,castaways_ch001_w0264,SUPPORT,0.8185030444772057,heuristic_v1,run_20260111_012408
56,56_c02,In search of the castaways,castaways_ch001_w0128,SUPPORT,0.8915,heuristic_v1,run_20260111_012408
56,56_c02,In search of the castaways,castaways_ch001_w0250,SUPPORT,0.8045404377231371,heuristic_v1,run_20260111_012408
80,80_c01,In search of the castaways,castaways_ch001_w0057,SUPPORT,0.8001070252164427,heuristic_v1,run_20260111_012408
80,80_c01,In search of the castaways,castaways_ch001_w0249,SUPPORT,0.7803240258168749,heuristic_v1,run_20260111_012408
80,80_c02,In search of the castaways,castaways_ch001_w0023,SUPPORT,0.7865751924377322,heuristic_v1,run_20260111_012408
80,80_c02,In search of the castaways,castaways_ch001_w0218,SUPPORT,0.8024793985733346,heuristic_v1,run_20260111_012408
80,80_c03,In search of the castaways,castaways_ch001_w0018,SUPPORT,0.7104512716326288,heuristic_v1,run_20260111_012408
80,80_c03,In search of the castaways,castaways_ch001_w0282,SUPPORT,0.7146625918981805,heuristic_v1,run_20260111_012408
28,28_c01,In search of the castaways,castaways_ch001_w0004,SUPPORT,0.804557178724242,heuristic_v1,run_20260111_012408
28,28_c01,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.7891614076339544,heuristic_v1,run_20260111_012408
28,28_c02,In search of the castaways,castaways_ch001_w0029,SUPPORT,0.7104243836466585,heuristic_v1,run_20260111_012408
28,28_c02,In search of the castaways,castaways_ch001_w0297,NEUTRAL,0.45138383496371254,heuristic_v1,run_20260111_012408
101,101_c01,The Count of Monte Cristo,montecristo_ch001_w0093,SUPPORT,0.8369894791108856,heuristic_v1,run_20260111_012408
101,101_c01,The Count of Monte Cristo,montecristo_ch001_w0613,SUPPORT,0.8643550031816946,heuristic_v1,run_20260111_012408
91,91_c01,The Count of Monte Cristo,montecristo_ch001_w0064,SUPPORT,0.8415630801810629,heuristic_v1,run_20260111_012408
91,91_c01,The Count of Monte Cristo,montecristo_ch001_w0863,SUPPORT,0.8750858329101302,heuristic_v1,run_20260111_012408
91,91_c02,The Count of Monte Cristo,montecristo_ch001_w0073,SUPPORT,0.8603390840990022,heuristic_v1,run_20260111_012408
91,91_c02,The Count of Monte Cristo,montecristo_ch001_w0552,SUPPORT,0.9,heuristic_v1,run_20260111_012408
91,91_c03,The Count of Monte Cristo,montecristo_ch001_w0361,SUPPORT,0.7911477791509051,heuristic_v1,run_20260111_012408
91,91_c03,The Count of Monte Cristo,montecristo_ch001_w0753,SUPPORT,0.8384615384615385,heuristic_v1,run_20260111_012408
24,24_c01,In search of the castaways,castaways_ch001_w0066,SUPPORT,0.8360441101682418,heuristic_v1,run_20260111_012408
24,24_c01,In search of the castaways,castaways_ch001_w0165,SUPPORT,0.9045454545454545,heuristic_v1,run_20260111_012408
24,24_c02,In search of the castaways,castaways_ch001_w0065,SUPPORT,0.8511123766413558,heuristic_v1,run_20260111_012408
24,24_c02,In search of the castaways,castaways_ch001_w0187,SUPPORT,0.8695454545454545,heuristic_v1,run_20260111_012408
119,119_c01,The Count of Monte Cristo,montecristo_ch001_w0252,SUPPORT,0.8329545454545454,heuristic_v1,run_20260111_012408
119,119_c01,The Count of Monte Cristo,montecristo_ch001_w0597,SUPPORT,0.7895300090685557,heuristic_v1,run_20260111_012408
93,93_c01,The Count of Monte Cristo,montecristo_ch001_w0109,SUPPORT,0.86,heuristic_v1,run_20260111_012408
93,93_c01,The Count of Monte Cristo,montecristo_ch001_w0863,SUPPORT,0.8441099902006453,heuristic_v1,run_20260111_012408
93,93_c02,The Count of Monte Cristo,montecristo_ch001_w0212,SUPPORT,0.8115384615384615,heuristic_v1,run_20260111_012408
93,93_c02,The Count of Monte Cristo,montecristo_ch001_w0667,SUPPORT,0.7911946037993172,heuristic_v1,run_20260111_012408
72,72_c01,In search of the castaways,castaways_ch001_w0122,SUPPORT,0.6700403705647637,heuristic_v1,run_20260111_012408
72,72_c01,In search of the castaways,castaways_ch001_w0253,SUPPORT,0.7597456083039356,heuristic_v1,run_20260111_012408
72,72_c02,In search of the castaways,castaways_ch001_w0026,SUPPORT,0.7767263181388883,heuristic_v1,run_20260111_012408
72,72_c02,In search of the castaways,castaways_ch001_w0175,SUPPORT,0.7205727646044382,heuristic_v1,run_20260111_012408
16,16_c01,In search of the castaways,castaways_ch001_w0015,SUPPORT,0.86875,heuristic_v1,run_20260111_012408
16,16_c01,In search of the castaways,castaways_ch001_w0230,SUPPORT,0.8206799632014652,heuristic_v1,run_20260111_012408
16,16_c02,In search of the castaways,castaways_ch001_w0042,SUPPORT,0.8736111111111111,heuristic_v1,run_20260111_012408
16,16_c02,In search of the castaways,castaways_ch001_w0187,SUPPORT,0.7679538849038072,heuristic_v1,run_20260111_012408
30,30_c01,In search of the castaways,castaways_ch001_w0033,SUPPORT,0.735256337129666,heuristic_v1,run_20260111_012408
30,30_c01,In search of the castaways,castaways_ch001_w0294,SUPPORT,0.7334056110277487,heuristic_v1,run_20260111_012408
30,30_c02,In search of the castaways,castaways_ch001_w0108,SUPPORT,0.7438119901360802,heuristic_v1,run_20260111_012408
30,30_c02,In search of the castaways,castaways_ch001_w0277,SUPPORT,0.8250000000000001,heuristic_v1,run_20260111_012408
97,97_c01,The Count of Monte Cristo,montecristo_ch001_w0138,SUPPORT,0.690150140643154,heuristic_v1,run_20260111_012408
97,97_c01,The Count of Monte Cristo,montecristo_ch001_w0986,SUPPORT,0.8736111111111111,heuristic_v1,run_20260111_012408
22,22_c01,In search of the castaways,castaways_ch001_w0042,NEUTRAL,0.5,heuristic_v1,run_20260111_012408
22,22_c01,In search of the castaways,castaways_ch001_w0277,SUPPORT,0.7329787638078882,heuristic_v1,run_20260111_012408
22,22_c02,In search of the castaways,castaways_ch001_w0065,SUPPORT,0.85125,heuristic_v1,run_20260111_012408
22,22_c02,In search of the castaways,castaways_ch001_w0303,SUPPORT,0.7780919411498791,heuristic_v1,run_20260111_012408
22,22_c03,In search of the castaways,castaways_ch001_w0042,SUPPORT,0.7841666666666667,heuristic_v1,run_20260111_012408
22,22_c03,In search of the castaways,castaways_ch001_w0250,SUPPORT,0.7807408635636539,heuristic_v1,run_20260111_012408
53,53_c01,In search of the castaways,castaways_ch001_w0117,SUPPORT,0.7993469370835223,heuristic_v1,run_20260111_012408
53,53_c01,In search of the castaways,castaways_ch001_w0155,SUPPORT,0.8225,heuristic_v1,run_20260111_012408
53,53_c02,In search of the castaways,castaways_ch001_w0027,SUPPORT,0.85,heuristic_v1,run_20260111_012408
53,53_c02,In search of the castaways,castaways_ch001_w0155,SUPPORT,0.7888744583323457,heuristic_v1,run_20260111_012408
53,53_c03,In search of the castaways,castaways_ch001_w0146,SUPPORT,0.8736111111111111,heuristic_v1,run_20260111_012408
53,53_c03,In search of the castaways,castaways_ch001_w0153,SUPPORT,0.8315360221680826,heuristic_v1,run_20260111_012408
81,81_c01,In search of the castaways,castaways_ch001_w0023,SUPPORT,0.7980313392481387,heuristic_v1,run_20260111_012408
81,81_c01,In search of the castaways,castaways_ch001_w0196,SUPPORT,0.7583289076702048,heuristic_v1,run_20260111_012408
81,81_c02,In search of the castaways,castaways_ch001_w0066,SUPPORT,0.7170497247118812,heuristic_v1,run_20260111_012408
81,81_c02,In search of the castaways,castaways_ch001_w0240,SUPPORT,0.7501103819649646,heuristic_v1,run_20260111_012408
81,81_c03,In search of the castaways,castaways_ch001_w0054,SUPPORT,0.8169893881232438,heuristic_v1,run_20260111_012408
81,81_c03,In search of the castaways,castaways_ch001_w0189,SUPPORT,0.7325221068234067,heuristic_v1,run_20260111_012408
47,47_c01,In search of the castaways,castaways_ch001_w0126,SUPPORT,0.94,heuristic_v1,run_20260111_012408
47,47_c01,In search of the castaways,castaways_ch001_w0187,SUPPORT,0.7614140304100282,heuristic_v1,run_20260111_012408
7,7_c01,In search of the castaways,castaways_ch001_w0042,SUPPORT,0.8288888888888889,heuristic_v1,run_20260111_012408
7,7_c01,In search of the castaways,castaways_ch001_w0229,SUPPORT,0.8202494260348981,heuristic_v1,run_20260111_012408
7,7_c02,In search of the castaways,castaways_ch001_w0064,SUPPORT,0.88,heuristic_v1,run_20260111_012408
7,7_c02,In search of the castaways,castaways_ch001_w0240,SUPPORT,0.7882833429909986,heuristic_v1,run_20260111_012408
7,7_c03,In search of the castaways,castaways_ch001_w0045,SUPPORT,0.8477086267008727,heuristic_v1,run_20260111_012408
7,7_c03,In search of the castaways,castaways_ch001_w0262,SUPPORT,0.86875,heuristic_v1,run_20260111_012408
121,121_c01,The Count of Monte Cristo,montecristo_ch001_w0221,SUPPORT,0.8915,heuristic_v1,run_20260111_012408
121,121_c01,The Count of Monte Cristo,montecristo_ch001_w0634,SUPPORT,0.7934732663864896,heuristic_v1,run_20260111_012408
121,121_c02,The Count of Monte Cristo,montecristo_ch001_w0181,SUPPORT,0.85125,heuristic_v1,run_20260111_012408
121,121_c02,The Count of Monte Cristo,montecristo_ch001_w0670,SUPPORT,0.7914805026179104,heuristic_v1,run_20260111_012408
129,129_c01,The Count of Monte Cristo,montecristo_ch001_w0183,SUPPORT,0.8048076923076923,heuristic_v1,run_20260111_012408
129,129_c01,The Count of Monte Cristo,montecristo_ch001_w0893,SUPPORT,0.7362183055908792,heuristic_v1,run_20260111_012408
129,129_c02,The Count of Monte Cristo,montecristo_ch001_w0037,SUPPORT,0.85,heuristic_v1,run_20260111_012408
129,129_c02,The Count of Monte Cristo,montecristo_ch001_w0630,SUPPORT,0.7292837152292175,heuristic_v1,run_20260111_012408
51,51_c01,In search of the castaways,castaways_ch001_w0127,SUPPORT,0.8690531660729105,heuristic_v1,run_20260111_012408
51,51_c01,In search of the castaways,castaways_ch001_w0187,SUPPORT,0.8329545454545454,heuristic_v1,run_20260111_012408
127,127_c01,The Count of Monte Cristo,montecristo_ch001_w0252,SUPPORT,0.8225,heuristic_v1,run_20260111_012408
127,127_c01,The Count of Monte Cristo,montecristo_ch001_w0787,SUPPORT,0.7325970890528375,heuristic_v1,run_20260111_012408
127,127_c02,The Count of Monte Cristo,montecristo_ch001_w0276,SUPPORT,0.8130608225433984,heuristic_v1,run_20260111_012408
127,127_c02,The Count of Monte Cristo,montecristo_ch001_w0813,SUPPORT,0.7694482784937193,heuristic_v1,run_20260111_012408
133,133_c01,The Count of Monte Cristo,montecristo_ch001_w0208,SUPPORT,0.8288888888888889,heuristic_v1,run_20260111_012408
133,133_c01,The Count of Monte Cristo,montecristo_ch001_w0962,SUPPORT,0.6884576774075344,heuristic_v1,run_20260111_012408
133,133_c02,The Count of Monte Cristo,montecristo_ch001_w0205,SUPPORT,0.88,heuristic_v1,run_20260111_012408
133,133_c02,The Count of Monte Cristo,montecristo_ch001_w0917,SUPPORT,0.8098709790411179,heuristic_v1,run_20260111_012408
52,52_c01,In search of the castaways,castaways_ch001_w0117,SUPPORT,0.8430521298636675,heuristic_v1,run_20260111_012408
52,52_c01,In search of the castaways,castaways_ch001_w0155,SUPPORT,0.8847916666666666,heuristic_v1,run_20260111_012408
52,52_c02,In search of the castaways,castaways_ch001_w0016,SUPPORT,0.8055555555555556,heuristic_v1,run_20260111_012408
52,52_c02,In search of the castaways,castaways_ch001_w0253,SUPPORT,0.7832723656706857,heuristic_v1,run_20260111_012408
114,114_c01,The Count of Monte Cristo,montecristo_ch001_w0219,SUPPORT,0.85125,heuristic_v1,run_20260111_012408
114,114_c01,The Count of Monte Cristo,montecristo_ch001_w0532,SUPPORT,0.7679049093032382,heuristic_v1,run_20260111_012408
2,2_c01,In search of the castaways,castaways_ch001_w0042,SUPPORT,0.8009375,heuristic_v1,run_20260111_012408
2,2_c01,In search of the castaways,castaways_ch001_w0249,SUPPORT,0.7351462952521742,heuristic_v1,run_20260111_012408
2,2_c02,In search of the castaways,castaways_ch001_w0114,SUPPORT,0.8915,heuristic_v1,run_20260111_012408
2,2_c02,In search of the castaways,castaways_ch001_w0189,SUPPORT,0.7213884520994203,heuristic_v1,run_20260111_012408
33,33_c01,In search of the castaways,castaways_ch001_w0022,SUPPORT,0.7388038616742663,heuristic_v1,run_20260111_012408
33,33_c01,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.7741792034197273,heuristic_v1,run_20260111_012408
15,15_c01,In search of the castaways,castaways_ch001_w0042,SUPPORT,0.85125,heuristic_v1,run_20260111_012408
15,15_c01,In search of the castaways,castaways_ch001_w0263,SUPPORT,0.7876726226073149,heuristic_v1,run_20260111_012408
82,82_c01,In search of the castaways,castaways_ch001_w0103,SUPPORT,0.748813390073825,heuristic_v1,run_20260111_012408
82,82_c01,In search of the castaways,castaways_ch001_w0161,SUPPORT,0.7027036166813727,heuristic_v1,run_20260111_012408
82,82_c02,In search of the castaways,castaways_ch001_w0064,SUPPORT,0.7057713465944209,heuristic_v1,run_20260111_012408
82,82_c02,In search of the castaways,castaways_ch001_w0295,SUPPORT,0.7416428657283122,heuristic_v1,run_20260111_012408
82,82_c03,In search of the castaways,castaways_ch001_w0004,SUPPORT,0.7121172933267702,heuristic_v1,run_20260111_012408
82,82_c03,In search of the castaways,castaways_ch001_w0246,SUPPORT,0.7181334150527544,heuristic_v1,run_20260111_012408
82,82_c04,In search of the castaways,castaways_ch001_w0000,SUPPORT,0.7267356665428603,heuristic_v1,run_20260111_012408
82,82_c04,In search of the castaways,castaways_ch001_w0154,SUPPORT,0.7212091228824602,heuristic_v1,run_20260111_012408
82,82_c05,In search of the castaways,castaways_ch001_w0129,SUPPORT,0.7838413582625775,heuristic_v1,run_20260111_012408
82,82_c05,In search of the castaways,castaways_ch001_w0198,SUPPORT,0.7328651494286401,heuristic_v1,run_20260111_012408
37,37_c01,In search of the castaways,castaways_ch001_w0015,SUPPORT,0.7055313676154492,heuristic_v1,run_20260111_012408
37,37_c01,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.7746011360586352,heuristic_v1,run_20260111_012408
37,37_c02,In search of the castaways,castaways_ch001_w0029,SUPPORT,0.7868874729719495,heuristic_v1,run_20260111_012408
37,37_c02,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.8101673831395216,heuristic_v1,run_20260111_012408
3,3_c01,In search of the castaways,castaways_ch001_w0042,SUPPORT,0.8326844689890583,heuristic_v1,run_20260111_012408
3,3_c01,In search of the castaways,castaways_ch001_w0187,SUPPORT,0.8962861077844371,heuristic_v1,run_20260111_012408
3,3_c02,In search of the castaways,castaways_ch001_w0028,SUPPORT,0.8506520932094855,heuristic_v1,run_20260111_012408
3,3_c02,In search of the castaways,castaways_ch001_w0187,SUPPORT,0.8251203193619268,heuristic_v1,run_20260111_012408
103,103_c01,The Count of Monte Cristo,montecristo_ch001_w0425,SUPPORT,0.8090909090909091,heuristic_v1,run_20260111_012408
103,103_c01,The Count of Monte Cristo,montecristo_ch001_w0863,SUPPORT,0.7566581278172293,heuristic_v1,run_20260111_012408
94,94_c01,The Count of Monte Cristo,montecristo_ch001_w0078,SUPPORT,0.8147058823529412,heuristic_v1,run_20260111_012408
94,94_c01,The Count of Monte Cristo,montecristo_ch001_w0693,SUPPORT,0.7593892962411759,heuristic_v1,run_20260111_012408
94,94_c02,The Count of Monte Cristo,montecristo_ch001_w0128,SUPPORT,0.7561055320558956,heuristic_v1,run_20260111_012408
94,94_c02,The Count of Monte Cristo,montecristo_ch001_w1014,SUPPORT,0.9183333333333333,heuristic_v1,run_20260111_012408
85,85_c01,In search of the castaways,castaways_ch001_w0086,SUPPORT,0.7579728858755121,heuristic_v1,run_20260111_012408
85,85_c01,In search of the castaways,castaways_ch001_w0246,SUPPORT,0.6672481600308767,heuristic_v1,run_20260111_012408
21,21_c01,In search of the castaways,castaways_ch001_w0044,SUPPORT,0.77075,heuristic_v1,run_20260111_012408
21,21_c01,In search of the castaways,castaways_ch001_w0187,SUPPORT,0.7901101735386654,heuristic_v1,run_20260111_012408
49,49_c01,In search of the castaways,castaways_ch001_w0016,SUPPORT,0.8461570230076044,heuristic_v1,run_20260111_012408
49,49_c01,In search of the castaways,castaways_ch001_w0268,SUPPORT,0.7461256591726085,heuristic_v1,run_20260111_012408
49,49_c02,In search of the castaways,castaways_ch001_w0076,SUPPORT,0.7618866199196808,heuristic_v1,run_20260111_012408
